"","Voyage","Deployment","Acc","Acc_ed","Sample_Type","Taxa","CAAB","Taxa_ed","CAAB_ed","weight_g","Count","Comments","Storage_temp","Preservative","Container name","CAAB_updated","Taxa_updated","Message ID","Latitude","Longitude","Site","Net_Name","Depth_Stratum","daylight","date_start","lat_decdeg_start","DateR_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","Site_stop","date_stop","DateR_stop","towtime","Speed_mpm","distance_m_byspeed","VolumeFiltered_m3_speed"
"880","in2020_v08",22,21,"21","S","Lampanyctus australis",37122019,NA,NA,50,17,NA,"-20 degC",NA,"Plastic Bag",37122019,"Lampanyctus australis",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"881","in2020_v08",23,21,"21","S","Hydromedusa",NA,NA,NA,19,5,"medusa #1","Ambient","Formaldehyde","McCarthy Vial",NA,"Hydromedusa",423,"55  54.19 S","139  08.73 E","55S","RMT16","Epi","Day",2020-12-24 02:49:00,-54.0968333333333,"24/12/2020 2:49",-138.8545,-54.0986666666667,-138.881,"55S",2020-12-24 03:29:00,"24/12/2020 3:29",40,30.867284,1234.69136,19755.06176
"882","in2020_v08",26,21,"21","S","Euphausia spp.",28702901,NA,NA,1,8,NA,NA,"discarded onboard",NA,28702901,"Euphausia spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","in2020_v08",28,21,"21","S","Cyphocaris richardi",28406004,NA,NA,4,15,NA,"-20 degC",NA,NA,28406004,"Cyphocaris richardi",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"884","in2020_v08",29,21,"21","S","Phylum Ctenophora - undifferentiated",1.2e+07,NA,NA,48,110,"ruby red","Ambient","Formaldehyde","McCarthy Vial",1.2e+07,"Phylum Ctenophora - undifferentiated",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"885","in2020_v08",30,21,"21","S","Spongiobranchaea australis",NA,NA,NA,0.5,4,"< 1 g wet weight","-20 degC",NA,"Plastic Bag",NA,"Spongiobranchaea australis",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"886","in2020_v08",27,21,"21","SS","Thysanoessa macrura",28702052,NA,NA,0.5,9,"subsample of #20","Ambient","Ethanol 70%",NA,28702052,"Thysanoessa macrura",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"887","in2020_v08",31,21,"21","S","Euphausia similis similis",28702007,NA,NA,0.5,4,NA,"-20 degC",NA,"Plastic Bag",28702007,"Euphausia similis similis",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"888","in2020_v08",34,21,"21","S","Amphicaryon acaule",11095003,NA,NA,430,NA,"Amphicaryon acaule and Rosacea bracts",NA,"discarded onboard",NA,11095003,"Amphicaryon acaule",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"889","in2020_v08",35,21,"21","S","Sergestes spp.",28720906,NA,NA,10,10,"pink","-20 degC",NA,NA,28720906,"Sergestes spp.",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"890","in2020_v08",32,21,"21","SS","Salpa thompsoni - solitary",NA,NA,NA,177,100,"subsample of #12","-20 degC",NA,"Plastic Bag",NA,"Salpa thompsoni - solitary",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"891","in2020_v08",36,21,"21","S","Bathylagus spp.",37098501,NA,NA,60,2,"Bathylagus niger","-20 degC",NA,NA,37098501,"Bathylagus spp.",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"892","in2020_v08",37,21,"21","S","Vibilia spp.",28566901,NA,NA,0.5,3,NA,"Ambient","Ethanol 70%",NA,28566901,"Vibilia spp.",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"893","in2020_v08",38,21,"21","S","Thysanoessa macrura",28702052,NA,NA,0,10,NA,"-20 degC",NA,NA,28702052,"Thysanoessa macrura",703,"58  01.25 S","141  16.17 E","58S","RMT16","Meso","Day",2021-01-01 22:38:00,-57.9791666666667,"1/01/2021 22:38",-140.7305,-57.9861666666667,-140.749833333333,"58S",2021-01-01 23:18:00,"1/01/2021 23:18",40,30.867284,1234.69136,19755.06176
"894","in2020_v08",40,21,"21","S","eggs",NA,NA,NA,1,22,"black dot in the middle","Ambient","Formaldehyde","McCarthy Vial",NA,"eggs",699,"58  00.65 S","141  17.25 E","58S","RMT16","Meso","Night",2021-01-02 14:15:00,-57.9891666666667,"2/01/2021 14:15",-140.7125,-57.9815,-140.734333333333,"58S",2021-01-02 14:55:00,"2/01/2021 14:55",40,30.867284,1234.69136,19755.06176
"895","in2020_v08",41,21,"21","S","Gymnoscopelus spp.",37122909,NA,NA,16,1,NA,"-20 degC",NA,"Plastic Bag",37122909,"Gymnoscopelus spp.",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"896","in2020_v08",42,21,"21","S","Cranchiidae - undifferentiated",23643000,NA,NA,0.5,1,NA,NA,"discarded onboard",NA,23643000,"Cranchiidae - undifferentiated",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"897","in2020_v08",45,21,"21","S","Diphyes spp.",11093903,NA,NA,0.5,1,"< 1 g wet weight",NA,"discarded onboard",NA,11093903,"Diphyes spp.",731,"57  58.4 S","141  28.94 E","58S","RMT16","Meso","Day",2021-01-06 08:53:00,-56.0266666666667,"6/01/2021 8:53",-140.517666666667,-56.0288333333333,-140.550833333333,"58S",2021-01-06 09:33:00,"6/01/2021 9:33",40,30.867284,1234.69136,19755.06176
"898","in2020_v08",46,21,"21","S","Phylum Chaetognatha - undifferentiated",36010000,NA,NA,205,1366,NA,"-20 degC",NA,"Plastic Bag",36010000,"Phylum Chaetognatha - undifferentiated",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"899","in2020_v08",47,21,"21","S","Salpa thompsoni - solitary",NA,NA,NA,18,4,NA,"-20 degC",NA,"Plastic Bag",NA,"Salpa thompsoni - solitary",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"900","in2020_v08",49,21,"21","S","Salpa thompsoni - solitary juv",NA,NA,NA,4,32,"Solitary form, small. Previously ""small 8-banded salp."" greyer, less colour than the normal 8-banded salp.","Ambient","Formaldehyde",NA,NA,"Salpa thompsoni - solitary juv",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"901","in2020_v08",52,21,"21","S","Order Thecosomata - undifferentiated",24400000,NA,NA,0.5,1,"< 1 g wet weight","-20 degC",NA,"Plastic Bag",24400000,"Order Thecosomata - undifferentiated",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"902","in2020_v08",53,21,"21","S","eggs",NA,NA,NA,0.5,1,"< 1 g wet weight",NA,"discarded onboard",NA,NA,"eggs",818,"57  52.36 S","141  36.4 E","58S","RMT16","Meso","Night",2021-01-09 14:23:00,-56.1273333333333,"9/01/2021 14:23",-140.393333333333,-56.1291666666667,-140.4115,"58S",2021-01-09 15:03:00,"9/01/2021 15:03",40,30.867284,1234.69136,19755.06176
"903","in2020_v08",1,20,"20","S","Phylum Nemertea - undifferentiated",1.4e+07,NA,NA,1,1,NA,"Ambient","Formaldehyde","McCarthy Vial",1.4e+07,"Phylum Nemertea - undifferentiated",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"904","in2020_v08",5,20,"20","S","Cyclosalpa bakeri",35103002,NA,NA,88,72,"unknown preservation",NA,"discarded onboard",NA,35103002,"Cyclosalpa bakeri",244,"47  06.59 S","141  23.18 E","SOTS","RMT16","Epi","Night",2020-12-10 16:55:00,-46.8901666666667,"10/12/2020 16:55",-140.613666666667,-46.8816666666667,-140.629833333333,"SOTS",2020-12-10 17:35:00,"10/12/2020 17:35",40,30.867284,1234.69136,19755.06176
"905","in2020_v08",6,20,"20","S","Class Cephalopoda - undifferentiated",23590000,NA,NA,0.5,1,NA,"Ambient","Formaldehyde","McCarthy Vial",23590000,"Class Cephalopoda - undifferentiated",246,"47  06.84 S","141  22.77 E","SOTS","RMT16","Lmeso","Night",2020-12-11 11:49:00,-46.886,"11/12/2020 11:49",-140.6205,-46.8473333333333,-140.678333333333,"SOTS",2020-12-11 13:49:00,"11/12/2020 13:49",120,30.867284,3704.07408,59265.18528
"906","in2020_v08",7,20,"20","S","Cystisomatidae - undifferentiated",28565000,NA,NA,0.5,1,NA,NA,"discarded onboard",NA,28565000,"Cystisomatidae - undifferentiated",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"907","in2020_v08",26,20,"20","S","Salpa thompsoni - aggregate",NA,NA,NA,170,141.6,"fraction retained",NA,"discarded onboard",NA,NA,"Salpa thompsoni - aggregate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","in2020_v08",11,20,"20","S","Order Euphausiacea - undifferentiated",28700000,NA,NA,30,450,"Estimated count from #33","-20 degC",NA,"Plastic Bag",28700000,"Order Euphausiacea - undifferentiated",254,"47  04.77 S","141  22.33 E","SOTS","RMT16","Epi","Night",2020-12-14 11:23:00,-46.9205,"14/12/2020 11:23",-140.627833333333,-46.9333333333333,-140.636166666667,"SOTS",2020-12-14 12:03:00,"14/12/2020 12:03",40,30.867284,1234.69136,19755.06176
"909","in2020_v08",12,20,"20","S","Salpa spp.",35103908,NA,NA,4,9,NA,"Ambient","Formaldehyde","McCarthy Vial",35103908,"Salpa spp.",256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"910","in2020_v08",13,20,"20","S","Cyclosalpa bakeri",35103002,NA,NA,5,1,"Discarded",NA,"Discarded",NA,35103002,"Cyclosalpa bakeri",258,"47  05.41 S","141  21.78 E","SOTS","RMT16","Lmeso","Night",2020-12-15 11:46:00,-46.9098333333333,"15/12/2020 11:46",-140.637,-46.8858333333333,-140.659833333333,"SOTS",2020-12-15 13:46:00,"15/12/2020 13:46",120,30.867284,3704.07408,59265.18528
"911","in2020_v08",14,20,"20","S","Alciopidae - undifferentiated",22042000,NA,NA,0.5,1,"< 1 g wet weight","Ambient","Formaldehyde","McCarthy Vial",22042000,"Alciopidae - undifferentiated",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"912","in2020_v08",16,20,"20","S","Hydromedusa",NA,NA,NA,9,9,NA,"-20 degC",NA,"Plastic Bag",NA,"Hydromedusa",264,"47  05.03 S","141  22.09 E","SOTS","RMT16","Meso","Day",2020-12-18 01:07:00,-46.9161666666667,"18/12/2020 1:07",-140.631833333333,-46.9093333333333,-140.643333333333,"SOTS",2020-12-18 01:47:00,"18/12/2020 1:47",40,30.867284,1234.69136,19755.06176
"913","in2020_v08",31,10,"10","S","Stomias gracilis",37112801,NA,NA,2,1,NA,"-20 degC",NA,"Plastic Bag",37112801,"Stomias gracilis",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"914","in2020_v08",19,20,"20","S","Rosacea spp.",11095902,NA,NA,8,4,NA,"-20 degC",NA,"Plastic Bag",11095902,"Rosacea spp.",289,"47  05.14 S","141  21.68 E","SOTS","RMT16","200-100m_scattering_layer","Day",2020-12-19 04:15:00,-46.9143333333333,"19/12/2020 4:15",-140.638666666667,-46.9153333333333,-140.6495,"SOTS",2020-12-19 04:35:00,"19/12/2020 4:35",20,30.867284,617.34568,9877.53088
"915","in2020_v08",20,20,"20","S","Soestia spp.",35103909,NA,NA,0.5,1,NA,"Ambient","Formaldehyde","McCarthy Vial",35103909,"Soestia spp.",297,"47  05 S","141  22.91 E","SOTS","RMT16","target_100to0m","Day",2020-12-19 07:21:00,-46.9166666666667,"19/12/2020 7:21",-140.618166666667,-46.9161666666667,-140.627833333333,"SOTS",2020-12-19 07:41:00,"19/12/2020 7:41",20,30.867284,617.34568,9877.53088
"916","in2020_v08",21,20,"20","S","Phronima spp.",28572901,NA,NA,0.5,2,NA,NA,"discarded onboard",NA,28572901,"Phronima spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","in2020_v08",23,20,"20","S","Limacina spp.",24401901,NA,NA,0.5,1,NA,NA,"discarded onboard",NA,24401901,"Limacina spp.",423,"55  54.19 S","139  08.73 E","55S","RMT16","Epi","Day",2020-12-24 02:49:00,-54.0968333333333,"24/12/2020 2:49",-138.8545,-54.0986666666667,-138.881,"55S",2020-12-24 03:29:00,"24/12/2020 3:29",40,30.867284,1234.69136,19755.06176
"918","in2020_v08",25,20,"20","S","Krefftichthys anderssoni",37122754,NA,NA,3,3,NA,"-20 degC",NA,"Plastic Bag",37122754,"Krefftichthys anderssoni",466,"55  47.21 S","138  51.64 E","55S","RMT16","Meso","Night",2020-12-24 17:00:00,-54.2131666666667,"24/12/2020 17:00",-137.139333333333,-54.2136666666667,-137.138666666667,"55S",2020-12-24 17:40:00,"24/12/2020 17:40",40,30.867284,1234.69136,19755.06176
"919","in2020_v08",28,20,"20","S","Scina spp.",28561901,NA,NA,2,3,NA,"-20 degC",NA,NA,28561901,"Scina spp.",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"920","in2020_v08",29,20,"20","S","Gigantocypris spp.",27106913,NA,NA,52,40,NA,"Ambient","Ethanol 70%","McCarthy Vial",27106913,"Gigantocypris spp.",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"921","in2020_v08",30,20,"20","S","Euphausia triacantha",28702043,NA,NA,14,70,NA,"-20 degC",NA,"Plastic Bag",28702043,"Euphausia triacantha",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"922","in2020_v08",27,20,"20","S","Thysanoessa macrura",28702052,NA,NA,0.5,48,"See # 21 and # 31","-20 degC",NA,NA,28702052,"Thysanoessa macrura",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"923","in2020_v08",31,20,"20","S","Salpa thompsoni - solitary juv",NA,NA,NA,0.5,1,"< 1 g wet weight; 8 band","Ambient","Formaldehyde","McCarthy Vial",NA,"Salpa thompsoni - solitary juv",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"924","in2020_v08",32,20,"20","S","remainder",NA,NA,NA,96,NA,"remainder discarded",NA,"discarded onboard",NA,NA,"remainder",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"925","in2020_v08",34,20,"20","S","Hydromedusa",NA,NA,NA,1,1,"Small clear medusa. Soft.","-20 degC",NA,NA,NA,"Hydromedusa",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"926","in2020_v08",35,20,"20","S","Thysanoessa macrura",28702052,NA,NA,10,24,NA,"-20 degC",NA,NA,28702052,"Thysanoessa macrura",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"927","in2020_v08",37,20,"20","S","Pegohyperia princeps",28570031,NA,NA,0.5,1,NA,"Ambient","Ethanol 70%",NA,28570031,"Pegohyperia princeps",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"928","in2020_v08",38,20,"20","S","Euphausia similis similis",28702007,NA,NA,0,68,"E. similis-like.","-20 degC",NA,NA,28702007,"Euphausia similis similis",703,"58  01.25 S","141  16.17 E","58S","RMT16","Meso","Day",2021-01-01 22:38:00,-57.9791666666667,"1/01/2021 22:38",-140.7305,-57.9861666666667,-140.749833333333,"58S",2021-01-01 23:18:00,"1/01/2021 23:18",40,30.867284,1234.69136,19755.06176
"929","in2020_v08",39,20,"20","S","remainder",NA,NA,NA,1200,NA,NA,"Ambient","discarded onboard",NA,NA,"remainder",701,"58  00.55 S","141  14.03 E","58S","RMT16","Epi","Day",2021-01-02 02:13:00,-57.9908333333333,"2/01/2021 2:13",-140.766166666667,-57.9976666666667,-140.784333333333,"58S",2021-01-02 02:53:00,"2/01/2021 2:53",40,30.867284,1234.69136,19755.06176
"930","in2020_v08",41,20,"20","S","Halicreas minimum",11086002,NA,NA,51,19,NA,"-20 degC",NA,"Plastic Bag",11086002,"Halicreas minimum",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"931","in2020_v08",42,20,"20","S","Themisto gaudichaudii",28570022,NA,NA,0.5,20,NA,"-20 degC",NA,"Plastic Bag",28570022,"Themisto gaudichaudii",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"932","in2020_v08",44,20,"20","S","remainder",NA,NA,NA,505,NA,NA,NA,"discarded onboard",NA,NA,"remainder",729,"57  58.55 S","141  32.12 E","58S","RMT16","Epi","Day",2021-01-06 04:58:00,-56.0241666666667,"6/01/2021 4:58",-140.464666666667,-56.0263333333333,-140.485,"58S",2021-01-06 05:38:00,"6/01/2021 5:38",40,30.867284,1234.69136,19755.06176
"933","in2020_v08",45,20,"20","S","Themisto gaudichaudii",28570022,NA,NA,0.5,10,"< 1 g wet weight",NA,"discarded onboard",NA,28570022,"Themisto gaudichaudii",731,"57  58.4 S","141  28.94 E","58S","RMT16","Meso","Day",2021-01-06 08:53:00,-56.0266666666667,"6/01/2021 8:53",-140.517666666667,-56.0288333333333,-140.550833333333,"58S",2021-01-06 09:33:00,"6/01/2021 9:33",40,30.867284,1234.69136,19755.06176
"934","in2020_v08",46,20,"20","S","Euphausia triacantha",28702043,NA,NA,28,140,NA,"-20 degC",NA,"Plastic Bag",28702043,"Euphausia triacantha",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"935","in2020_v08",47,20,"20","S","Halicreas minimum",11086002,NA,NA,28,20,NA,"-20 degC",NA,"Plastic Bag",11086002,"Halicreas minimum",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"936","in2020_v08",49,20,"20","S","Euphausia similis similis",28702007,NA,NA,67,403,"E. similis-like","-20 degC",NA,NA,28702007,"Euphausia similis similis",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
